restaurant_name,restaurant_url,review_url_location,review_page_number,star_rating,review_lang,review_date,review_text,word_count,char_count,reviewer_name,reviewer_location,reviewer_friend_count,reviewer_review_count,reviewer_photo_count,reviewer_has_profile_image
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,12/27/2016,Great food; great staff!  We had so much fun. Glad we went and we will be coming back. We recommend the burgers--they were fantastic!,24,133,Cheryl V.,"Dyer, IN",0,11,5,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,9/19/2016,"This place is a blast! Good food, great customer service and delicious fun drinks.",14,82,Hector P.,"Milwaukee, WI",0,2,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,8/2/2016,"My husband and I took our Daughter here for her 21st Birthday. We wanted to take her somewhere special to celebrate. Gypsy was our waitress, she really made our Daughter's Birthday special. She was kind and considerate. She made us feel like family. He personality was out going, fun loving and heart warming. Gypsy is what makes the Safe House a Fabulous place to visit and eat. We will be bringing all our children to the Safe House for there first Drink. My Husband and I will go for our anniversary and just to enjoy the fun and friendship...",99,546,Shelley S.,"Elm Grove, WI",0,1,2,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,7/22/2016,"Our airport shuttle driver recommended this place.  All he said was that it would be the coolest bar I would ever visit. Lived most of my life in New York and Los Angeles so I was pretty skeptical. Ha!  I'm so glad I went.  The place is amazingly cool.  You have to have a password to get in.  Otherwise, you have to do silly things and unknowingly, everyone at the bar can see your silly antics that you're doing outside.  I had to do the hoola hoops and my friend said the alphabet backwards.  Hilarious! Inside was even crazier.  There's a bathroom door that actually leads you outside so you have to come back in and doors that lead you to nowhere or somewhere else. We are so adult like everywhere we go always minding our Ps and Qs.  It was nice to just have some clean harmless fun for a change.",152,802,May F.,"Los Angeles, CA",7,60,42,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,7/7/2016,Such a fun place to take out of town guests!!,10,45,Amanda D.,"Milwaukee, WI",0,3,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,1/19/2016,"The best black bean burger in Milwaukee is at the Safehouse! Also, the staff is very friendly and helpful. This is one of the most enjoyable places in Milwaukee to go. If you are looking for good drinks, good food, and a fun dose of history, check it out!",49,255,MouseMouse M.,"Milwaukee, WI",0,14,1,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,10/6/2015,"We had a fantastic time. Food was great, must see this unusual spy themed venue!",15,80,Noel H.,"Columbia, MO",0,1,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,6/16/2015,"Fun place to take the family. The food is good, but the atmosphere is what makes this place somewhere to see. A great place to go if you have friends from out of town.",34,167,Matthew L.,"West Bend, WI",0,4,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,8,5.0,en,6/2/2015,Fun cutesie place!,3,18,Katie H.,"Madison, WI",0,18,0,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,3/6/2015,"Such a shame that person had to ruin the reputation of my favorite restaurant. They probably brought the roach with themselves! Shady!!Love this place, will keep coming back. I don't believe or buy that a roach was there unless it was ""planted"" for a free meal.",46,261,Terry B.,"Chicago, IL",0,18,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,7/18/2014,"Been there several times, so much fun, defintely bring your out of town friends.  It is a Milwaukee landmark. i",20,111,Barb R.,"Milwaukee, WI",0,4,3,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,5/24/2014,Absolutely love this place!! Coolest place around! Drinks are delicious too,11,75,Stacy P.,"Chicago, IL",0,34,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,5/6/2014,Great Place but I can't tell you the password.,9,46,Tony B.,"Cudahy, WI",0,8,0,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,7/1/2013,Must see while in Milwaukee. Really cool concept!,8,49,Tracey D.,"Louisville, KY",0,13,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,"6/20/2012
            





Updated review",awesome !!!!,2,12,Sharon E.,"WI, WI",0,5,0,0
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,"9/17/2011
            
Previous review",An amazing experience that I won't forget. I highly suggest this place.,12,71,Dan B.,"Cedar Park, TX",0,16,1,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,4/26/2011,If you don't know the password to bad.,8,38,Jim D.,"Sebring, FL",42,71,20,1
SafeHouse,https://www.yelp.com/biz/safehouse-milwaukee-3,https://www.yelp.com/not_recommended_reviews/safehouse-milwaukee-3?not_recommended_start=0,9,5.0,en,4/16/2011,"If you're in Milwaukee, you absolutely must stop at the safe house at least once.  I am one of those evil people who never tells my friends the password - it's more fun to watch them perform to get inside, which is the custom if you don't know the password.  If you go upstairs, you can look down and watch a magician perform, or a bartender bartending, or various other things, depending on what's going on that day.  There are so many fun little things about the Safe House, it's hard to know where to start.  For example, you could call someone from the pay phone, which has a bunch of sound effects you can play, like breaking glass, tires squealing, gunshots, etc.  Most of the fun is discovering the little hidden things, so make sure to explore - there are some unexpected things you don't want to miss.  For example, try touching burt reynolds inappropriately in the ladies room for a surprise. Or you could go into the little room, close the door, flip the switch, and see what happens.  If it happens to be your birthday, let them know, they have something special for you.  Oh, and right before you leave, step into the phone booth and make sure that you have 75 cents ...",217,1183,Jessica S.,"Milwaukee, WI",158,1,0,1
The Tin Widow,https://www.yelp.com/biz/the-tin-widow-milwaukee-2,https://www.yelp.com/not_recommended_reviews/the-tin-widow-milwaukee-2?not_recommended_start=0,1,3.0,en,3/6/2016,It's OK.  Music is weak.  Drinks are good.  Atmosphere is dark and relaxed.,13,75,Mke F.,"Milwaukee, WI",0,28,0,1
The Tin Widow,https://www.yelp.com/biz/the-tin-widow-milwaukee-2,https://www.yelp.com/not_recommended_reviews/the-tin-widow-milwaukee-2?not_recommended_start=0,1,4.0,en,3/9/2022,"Gorgeous pub wonderfully tasteful decor.. warm and welcoming atmosphere. Been a couple of times and both times it's been great. First time we only had drinks but we've tried their food on other occasions. Fab drinks selection, wonderful homemade food.  I'll definitely go back, the staff was efficient and polite. Convenient for a few beers when in town and want to try something new if you haven't been prior.",69,410,James M.,"Milwaukee, WI",70,33,0,1
The Tin Widow,https://www.yelp.com/biz/the-tin-widow-milwaukee-2,https://www.yelp.com/not_recommended_reviews/the-tin-widow-milwaukee-2?not_recommended_start=0,1,5.0,en,1/11/2018,Thank you so much for your generosity. My friend and I really had a great time. Thank you so much see you soon!,23,111,Bradley G.,"Chicago, IL",0,4,0,1
The Pharmacy Bar,https://www.yelp.com/biz/the-pharmacy-bar-milwaukee,https://www.yelp.com/not_recommended_reviews/the-pharmacy-bar-milwaukee?not_recommended_start=0,1,5.0,en,2/15/2023,Some of the best cocktails in town. A place of comfort and quality.,13,67,Beckett C.,"Milwaukee, WI",0,3,0,0
Drunken Cobra,https://www.yelp.com/biz/drunken-cobra-wauwatosa,https://www.yelp.com/not_recommended_reviews/drunken-cobra-wauwatosa?not_recommended_start=0,1,2.0,en,5/22/2023,"The owner seems like a real D. His replies to critical reviews on his website are nothing short of juvenile. An adult would use the reviews as a learning experience. Sad, that he instead belittles those that share their poor experience with his business. You can't please everyone and some people just live to complain. With that being said, the reviews seemed reasonable yet his replies were no where near. I've been there once and considered coming back over the weekend wit some out of town guests. I decided to go elsewhere after reading his snarky bs.",97,556,Jackie O.,"Brookfield, WI",31,8,0,0
Drunken Cobra,https://www.yelp.com/biz/drunken-cobra-wauwatosa,https://www.yelp.com/not_recommended_reviews/drunken-cobra-wauwatosa?not_recommended_start=0,1,5.0,en,11/28/2020,Great place with a great atmosphere and the drinks were reasonably priced. Met the owner Anthony and his wife Kristin while we were there and their hospitality was amazing! Looking forward to trying the food out once the kitchen is open.,41,237,Ryan L.,"Crystal River, FL",0,6,3,1
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,9/23/2021,.,1,1,Jonah P.,"Wauwatosa, WI",151,3,0,0
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,3/21/2021,"I asked for the Sobleman but with a black bean patty because I dont eat meat. I requested that bacon not be put on the burger. It arrived with bacon which meant I could not eat it. My side order was the equivalent of cheese curds (forgot what the restaurant called them). They were burned/overcooked to the point where the cheese had dried. I also had a side of mozzarella sticks that were burned in a similar manner. There was a second burger (the  SOB) for my husband. I requested no onions and jalapenos on the burger, but the burger arrived with it. I requested mayanaise on both burgers, but neither had it.  My husband was not able to eat his burger either. This was very disappointing, particularly given that we were very hungry. It really seemed that they did not care about providing a quality meal. If there is any way for my money to be refunded, I would like my money refunded.",164,890,Dr. Williams L.,"West Bend, WI",0,4,0,0
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,1/2/2018,"If you are a fan of quality meat, good service and a pleasant atmosphere then this place is NOT for you. Would not recommend.",24,125,Lance P.,"Milwaukee, WI",0,2,0,1
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,1/14/2016,renovation going on,3,19,Daniel H.,"Cudahy, WI",0,6,9,1
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,11/8/2015,"I've heard a lot about this place. But anyone who thinks a 5 foot stack of bizarre shit sticking out of a bloody mary is cool, should probably just die.",30,152,John R.,"Milwaukee, WI",0,17,0,0
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,10/5/2014,"This place is awful.  I have been here multiple times and the burgers are consistently bland, greasy, and overcooked.  The fries are dry and tasteless.  I tried a lunch special of theirs - $.25 wings - only to find that they were nothing more than frozen wings they had microwaved.  Also, the service is inconsistent at best.  To top it all off, it is almost perpetually crowded.  I would say something nice about this place but I have yet to find any redeeming qualities in it.I'm convinced that this restaurant's popularity is the product of some kind of collective insanity.",100,577,Thomas H.,"Milwaukee, WI",8,21,0,1
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,1.0,en,4/7/2014,Overpriced grease!!!!!,2,22,Jackie W.,"Milwaukee, WI",0,10,0,0
Sobelman’s Pub & Grill,https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee,https://www.yelp.com/not_recommended_reviews/sobelmans-pub-and-grill-milwaukee?not_recommended_start=0,1,2.0,en,8/7/2019,"Ok burgers, shark-jumping bloody mary garnishments, so-so service, attention seeking right-wing owners... As Sarah Palin once said ""thanks but no thanks"" (irony emphasized), I'll go to Oscars instead.",28,200,Paul S.,"Eau Claire, WI",273,3,0,1
